<Term> <Document> <Freq> <Weight>
forti doc_412 1 0.559616
forti doc_560 1 0.559616
forti doc_670 2 0.639561
forti doc_787 1 0.746155
forti doc_938 1 0.223846
fortun doc_805 1 0.452318
fortun doc_836 1 0.339239
forward doc_118 5 0.891241
forward doc_310 1 0.136307
forward doc_384 1 0.231723
forward doc_738 1 0.386205
forward doc_919 1 0.463445
fossa doc_1032 1 0.344817
fossa doc_724 2 2.413719
fossa doc_972 1 0.603430
fossa doc_993 1 1.206859
foster doc_631 1 0.542782
foster doc_891 1 0.271391
found doc_1002 1 0.128423
found doc_1004 1 0.077054
found doc_1008 2 0.128423
found doc_1009 2 0.154108
found doc_1010 1 0.385269
found doc_1018 1 0.096317
found doc_1025 1 0.070049
found doc_104 2 0.171231
found doc_107 2 0.128423
found doc_11 1 0.192634
found doc_111 1 0.256846
found doc_113 3 0.177816
found doc_121 1 0.128423
found doc_129 1 0.256846
found doc_130 1 0.154108
found doc_135 1 0.256846
found doc_137 1 0.036692
found doc_141 1 0.256846
found doc_148 3 0.192634
found doc_149 1 0.154108
found doc_153 1 0.192634
found doc_154 2 0.256846
found doc_158 1 0.096317
found doc_166 1 0.110077
found doc_168 1 0.128423
found doc_171 1 0.154108
found doc_175 2 0.308215
found doc_176 1 0.110077
found doc_179 1 0.192634
found doc_184 1 0.256846
found doc_187 1 0.096317
found doc_195 2 0.385269
found doc_197 1 0.070049
found doc_201 3 0.462323
found doc_202 2 0.256846
found doc_207 1 0.064211
found doc_208 1 0.096317
found doc_220 1 0.256846
found doc_229 1 0.096317
found doc_232 1 0.154108
found doc_233 1 0.256846
found doc_244 1 0.077054
found doc_246 1 0.154108
found doc_25 1 0.128423
found doc_255 1 0.085615
found doc_259 1 0.045326
found doc_262 1 0.256846
found doc_264 1 0.077054
found doc_266 1 0.096317
found doc_267 1 0.096317
found doc_278 1 0.110077
found doc_279 1 0.192634
found doc_285 1 0.256846
found doc_292 2 0.171231
found doc_293 1 0.077054
found doc_294 3 0.577903
found doc_295 1 0.110077
found doc_30 1 0.385269
found doc_305 2 0.171231
found doc_312 1 0.154108
found doc_32 2 0.220154
found doc_326 1 0.070049
found doc_329 2 0.308215
found doc_33 1 0.385269
found doc_331 2 0.256846
found doc_337 1 0.256846
found doc_338 1 0.096317
found doc_340 1 0.192634
found doc_341 1 0.110077
found doc_342 3 0.330231
found doc_35 3 0.165115
found doc_359 1 0.096317
found doc_361 1 0.085615
found doc_373 2 0.385269
found doc_375 1 0.192634
found doc_380 2 0.171231
found doc_386 1 0.192634
found doc_389 1 0.256846
found doc_394 1 0.077054
found doc_397 1 0.110077
found doc_401 1 0.077054
found doc_405 1 0.192634
found doc_41 1 0.055038
found doc_420 1 0.051369
found doc_424 1 0.128423
found doc_426 1 0.110077
found doc_427 2 0.140098
found doc_433 2 0.256846
found doc_435 3 0.210147
found doc_436 1 0.085615
found doc_438 2 0.081109
found doc_439 1 0.128423
found doc_443 1 0.192634
found doc_446 2 0.385269
found doc_447 1 0.128423
found doc_449 1 0.192634
found doc_453 1 0.192634
found doc_458 1 0.085615
found doc_462 2 0.308215
found doc_466 1 0.154108
found doc_467 1 0.154108
found doc_468 1 0.385269
found doc_471 1 0.128423
found doc_474 1 0.128423
found doc_476 1 0.128423
found doc_498 1 0.110077
found doc_502 2 0.154108
found doc_509 1 0.085615
found doc_510 3 0.462323
found doc_512 1 0.096317
found doc_515 1 0.256846
found doc_518 1 0.128423
found doc_524 2 0.385269
found doc_530 1 0.154108
found doc_533 1 0.070049
found doc_534 1 0.154108
found doc_536 1 0.077054
found doc_537 1 0.128423
found doc_539 1 0.154108
found doc_54 1 0.128423
found doc_544 1 0.256846
found doc_546 2 0.513692
found doc_548 1 0.128423
found doc_553 1 0.110077
found doc_557 2 0.308215
found doc_560 1 0.192634
found doc_562 1 0.110077
found doc_565 2 0.256846
found doc_570 1 0.077054
found doc_58 1 0.085615
found doc_583 1 0.154108
found doc_594 1 0.096317
found doc_60 1 0.128423
found doc_601 1 0.154108
found doc_602 1 0.385269
found doc_607 1 0.154108
found doc_61 1 0.256846
found doc_610 1 0.385269
found doc_63 1 0.128423
found doc_637 3 0.135977
found doc_65 1 0.096317
found doc_651 1 0.128423
found doc_655 1 0.154108
found doc_658 1 0.154108
found doc_664 1 0.154108
found doc_666 2 0.140098
found doc_672 1 0.192634
found doc_673 2 0.220154
found doc_675 1 0.042808
found doc_682 1 0.154108
found doc_686 1 0.077054
found doc_689 2 0.385269
found doc_691 1 0.192634
found doc_692 2 0.385269
found doc_694 1 0.085615
found doc_699 1 0.128423
found doc_700 1 0.070049
found doc_707 1 0.256846
found doc_712 2 0.128423
found doc_720 1 0.192634
found doc_726 2 0.385269
found doc_728 3 0.330231
found doc_729 1 0.256846
found doc_731 3 0.462323
found doc_732 4 0.140098
found doc_733 6 0.420293
found doc_734 1 0.154108
found doc_740 1 0.128423
found doc_745 1 0.192634
found doc_751 3 0.577903
found doc_756 1 0.096317
found doc_758 1 0.128423
found doc_761 1 0.256846
found doc_763 1 0.256846
found doc_764 1 0.128423
found doc_77 2 0.308215
found doc_78 1 0.110077
found doc_783 1 0.192634
found doc_784 1 0.110077
found doc_798 2 0.256846
found doc_802 1 0.192634
found doc_81 2 0.171231
found doc_813 1 0.256846
found doc_831 1 0.085615
found doc_85 1 0.077054
found doc_851 3 0.210147
found doc_857 1 0.192634
found doc_865 2 0.090652
found doc_866 1 0.154108
found doc_877 1 0.192634
found doc_880 1 0.128423
found doc_897 2 0.513692
found doc_898 1 0.128423
found doc_902 1 0.110077
found doc_912 2 0.513692
found doc_922 2 0.256846
found doc_925 1 0.154108
found doc_928 1 0.128423
found doc_929 2 0.192634
found doc_931 1 0.256846
found doc_943 1 0.110077
found doc_95 1 0.128423
found doc_959 1 0.070049
found doc_97 1 0.154108
found doc_970 1 0.256846
found doc_974 2 0.220154
found doc_975 1 0.128423
found doc_98 3 0.231161
found doc_984 2 0.513692
found doc_988 2 0.256846
found doc_989 1 0.110077
four doc_10 1 0.254879
four doc_1004 1 0.127440
four doc_1011 1 0.318599
four doc_1015 1 0.254879
four doc_113 1 0.098031
four doc_117 1 0.254879
four doc_118 1 0.098031
four doc_130 1 0.254879
four doc_140 2 1.274397
four doc_156 1 0.424799
four doc_17 1 0.254879
four doc_192 1 0.182057
four doc_198 1 0.127440
four doc_199 1 0.079650
four doc_205 1 0.182057
four doc_218 4 0.463417
four doc_25 1 0.212399
four doc_262 1 0.424799
four doc_263 1 0.212399
four doc_271 1 0.212399
four doc_305 3 0.424799
four doc_321 1 0.182057
four doc_322 1 0.159300
four doc_324 1 0.115854
four doc_35 2 0.182057
four doc_399 1 0.212399
four doc_421 1 0.159300
four doc_435 1 0.115854
four doc_492 1 0.318599
four doc_501 1 0.318599
four doc_509 2 0.283199
four doc_547 1 0.254879
four doc_554 1 0.182057
four doc_560 1 0.318599
four doc_562 1 0.182057
four doc_584 1 0.212399
four doc_594 1 0.159300
four doc_60 1 0.212399
four doc_601 1 0.254879
four doc_609 1 0.127440
four doc_620 4 0.849598
four doc_622 2 0.849598
four doc_631 2 0.509759
four doc_640 3 0.477899
four doc_673 1 0.182057
four doc_702 3 0.955798
four doc_714 1 0.637198
four doc_732 2 0.115854
four doc_749 1 0.424799
four doc_753 1 0.318599
four doc_780 1 0.254879
four doc_785 1 0.318599
four doc_797 1 0.254879
four doc_811 1 0.091028
four doc_872 3 0.477899
four doc_905 1 0.115854
four doc_912 1 0.424799
four doc_950 1 0.159300
fourteen doc_247 1 0.463445
fourteen doc_526 1 0.772409
fourteen doc_666 1 0.210657
fourteen doc_745 1 0.579307
fourteen doc_810 2 0.926891
fourth doc_640 1 0.271492
fourth doc_666 1 0.197449
fourth doc_667 1 0.723978
fourth doc_689 1 0.542984
fourth doc_697 1 0.361989
fourth doc_709 1 0.542984
fourth doc_950 1 0.271492
fowl doc_727 5 3.014521
frac doc_183 1 0.268191
frac doc_184 1 0.804573
frac doc_288 1 0.402286
frac doc_444 1 0.241372
fraction doc_1029 4 0.896021
fraction doc_12 2 0.384009
fraction doc_13 2 0.896021
fraction doc_136 1 0.336008
fraction doc_144 1 0.096002
fraction doc_145 1 0.448010
fraction doc_165 7 1.045358
fraction doc_180 1 0.268806
fraction doc_181 1 0.336008
fraction doc_183 6 0.896021
fraction doc_185 1 0.448010
fraction doc_186 2 0.896021
fraction doc_190 1 0.192004
fraction doc_228 1 0.192004
fraction doc_229 1 0.168004
fraction doc_256 1 0.268806
fraction doc_288 1 0.224005
fraction doc_306 2 0.448010
fraction doc_310 8 0.632485
fraction doc_32 1 0.192004
fraction doc_329 1 0.268806
fraction doc_341 5 0.960022
fraction doc_38 3 0.504012
fraction doc_4 1 0.336008
fraction doc_401 1 0.134403
fraction doc_41 1 0.096002
fraction doc_434 2 0.537612
fraction doc_444 2 0.268806
fraction doc_476 1 0.224005
fraction doc_499 7 0.392009
fraction doc_500 7 1.344031
fraction doc_502 6 0.806419
fraction doc_503 6 1.344031
fraction doc_504 8 1.344031
fraction doc_505 2 0.336008
fraction doc_509 9 1.344031
fraction doc_511 4 0.768018
fraction doc_517 2 0.384009
fraction doc_535 1 0.268806
fraction doc_537 6 1.344031
fraction doc_637 1 0.079061
fraction doc_68 2 0.537612
fraction doc_746 2 0.537612
fraction doc_81 2 0.298674
fraction doc_838 1 0.672016
fraction doc_845 1 0.224005
fraction doc_858 1 0.336008
fraction doc_862 3 0.310161
fraction doc_987 5 0.373342
fractiona doc_401 1 0.301452
fractur doc_1024 5 1.938507
fractur doc_834 1 0.339239
fragil doc_420 1 0.180927
fragil doc_915 1 0.904637
fragment doc_177 4 1.057180
fragment doc_259 1 0.124374
fragment doc_398 1 0.528590
fragment doc_477 1 0.211436
fragment doc_480 1 0.162643
fragment doc_728 1 0.302052
fragment doc_755 2 0.704787
fragment doc_906 1 0.422872
frame doc_200 1 0.301546
frame doc_380 1 0.301546
framework doc_1017 1 0.257470
framework doc_618 1 0.579307
framework doc_849 1 0.386205
framework doc_915 1 0.772409
framework doc_925 1 0.463445
frank doc_244 1 0.253824
frank doc_313 1 0.230749
frank doc_836 1 0.317280
fre doc_283 1 0.317280
fre doc_697 2 0.846080
fre doc_834 1 0.317280
free doc_1 1 0.165932
free doc_12 3 0.568911
free doc_123 2 0.331865
free doc_159 2 0.294991
free doc_167 1 0.442486
free doc_186 1 0.442486
free doc_188 2 0.442486
free doc_194 3 0.568911
free doc_222 1 0.331865
free doc_237 1 0.221243
free doc_276 2 0.530984
free doc_282 1 0.221243
free doc_286 1 0.442486
free doc_304 2 0.221243
free doc_306 1 0.221243
free doc_324 2 0.241356
free doc_327 2 0.663730
free doc_329 4 1.061967
free doc_330 6 1.137822
free doc_332 1 0.132746
free doc_333 1 0.165932
free doc_336 1 0.165932
free doc_386 1 0.331865
free doc_394 1 0.132746
free doc_4 1 0.331865
free doc_439 6 1.327459
free doc_453 1 0.331865
free doc_5 4 1.327459
free doc_529 1 0.165932
free doc_541 1 0.132746
free doc_568 1 0.442486
free doc_580 2 0.265492
free doc_581 1 0.102112
free doc_595 1 0.265492
free doc_634 4 0.884973
free doc_638 1 0.331865
free doc_641 1 0.189637
free doc_653 1 0.442486
free doc_657 1 0.442486
free doc_660 2 0.530984
free doc_666 1 0.120678
free doc_694 1 0.147495
free doc_695 2 0.442486
free doc_698 2 0.442486
free doc_699 1 0.221243
free doc_742 2 0.884973
free doc_811 1 0.094819
free doc_84 1 0.165932
free doc_907 1 0.110622
free doc_949 2 0.530984
free doc_955 1 0.663730
freedom doc_1002 1 0.423040
freedom doc_312 1 0.507648
freedom doc_951 1 0.846080
freeli doc_349 1 1.004840
freeman doc_624 1 0.502420
freewat doc_947 1 1.004840
freez doc_726 1 0.678478
freez doc_735 1 0.904637
frequenc doc_108 2 0.516471
frequenc doc_14 2 0.619765
frequenc doc_146 1 0.387353
frequenc doc_168 1 0.258235
frequenc doc_197 2 0.281711
frequenc doc_215 1 0.387353
frequenc doc_23 1 0.221345
frequenc doc_24 1 0.387353
frequenc doc_246 1 0.309882
frequenc doc_259 1 0.091142
frequenc doc_293 4 0.619765
frequenc doc_407 2 0.281711
frequenc doc_456 1 0.516471
frequenc doc_459 1 0.258235
frequenc doc_494 1 0.387353
frequenc doc_497 1 0.309882
frequenc doc_534 1 0.309882
frequenc doc_556 1 0.774706
frequenc doc_625 1 0.154941
frequenc doc_626 1 0.309882
frequenc doc_666 1 0.140856
frequenc doc_744 2 0.774706
frequenc doc_834 1 0.193677
frequenc doc_878 1 0.119186
frequenc doc_897 1 0.516471
frequenc doc_905 4 0.563423
frequenc doc_908 1 0.110672
frequenc doc_933 1 0.221345
frequenc doc_952 1 0.309882
frequenc doc_995 1 0.309882
frequent doc_100 1 0.170166
frequent doc_112 1 0.170166
frequent doc_114 2 0.388950
frequent doc_146 1 0.340331
frequent doc_173 1 0.340331
frequent doc_214 1 0.226888
frequent doc_244 1 0.136133
frequent doc_259 1 0.080078
frequent doc_262 1 0.453775
frequent doc_29 1 0.151258
frequent doc_294 2 0.680663
frequent doc_335 1 0.680663
frequent doc_359 1 0.170166
frequent doc_428 1 0.151258
frequent doc_435 1 0.123757
frequent doc_49 1 0.272265
frequent doc_59 1 0.453775
frequent doc_609 1 0.136133
frequent doc_614 2 0.388950
frequent doc_633 2 0.129650
frequent doc_634 1 0.226888
frequent doc_651 1 0.226888
frequent doc_658 1 0.272265
frequent doc_682 1 0.272265
frequent doc_685 1 0.453775
frequent doc_707 1 0.453775
frequent doc_721 1 0.272265
frequent doc_757 1 0.453775
frequent doc_759 1 0.680663
frequent doc_769 1 0.194475
frequent doc_796 1 0.680663
frequent doc_798 1 0.226888
frequent doc_799 2 0.302517
frequent doc_802 2 0.680663
frequent doc_808 1 0.453775
frequent doc_813 1 0.453775
frequent doc_821 1 0.194475
frequent doc_833 1 0.123757
frequent doc_841 2 0.181510
frequent doc_863 1 0.272265
frequent doc_867 1 0.453775
frequent doc_891 1 0.136133
frequent doc_908 1 0.097238
frequent doc_958 1 0.340331
frequent doc_962 1 0.226888
frequent doc_973 1 0.340331
frequent doc_992 1 0.194475
fresh doc_1022 1 0.434387
fresh doc_401 1 0.217194
fresh doc_417 1 0.241326
fresh doc_515 1 0.723978
fresh doc_569 3 0.651581
fresh doc_829 1 0.723978
fresh doc_852 1 0.723978
freshfrozen doc_1032 1 0.430646
freshli doc_142 1 0.753630
freud doc_491 1 0.753630
freund doc_232 1 0.542782
freund doc_334 1 0.542782
friabl doc_549 1 0.602904
fric doc_627 1 0.430646
frighten doc_493 1 1.507260
fring doc_833 1 0.274047
fro doc_116 1 0.334947
frog doc_208 4 1.269119
frog doc_348 2 0.846080
frog doc_520 1 0.507648
front doc_14 1 0.602904
frontal doc_102 6 2.238464
frontal doc_177 1 0.279808
frontal doc_353 1 0.373077
frontal doc_362 1 0.447693
frontal doc_419 1 0.746155
frontal doc_884 1 0.223846
fronto doc_102 1 0.502420
frozen doc_735 1 1.004840
fructos doc_298 2 0.861292
fructose-1 doc_255 1 0.334947
fruit doc_604 1 0.753630
frustrat doc_800 1 1.004840
fs doc_987 2 0.334947
fsc-1 doc_987 1 0.167473
fsc-2 doc_987 1 0.167473
fsc-3 doc_987 1 0.167473
fsc-4 doc_987 3 0.502420
fsc-5 doc_987 1 0.167473
fsc-6 doc_987 1 0.167473
fscd doc_985 1 0.430646
fscd-1 doc_987 4 0.669893
fscd-2 doc_987 1 0.167473
fscd-3 doc_987 1 0.167473
fscd-4 doc_987 1 0.167473
fscdn doc_987 1 0.167473
fscdp doc_987 1 0.167473
fsi doc_987 2 0.334947
ft doc_1009 1 0.301452
fta doc_542 2 0.502420
fu doc_777 1 0.753630
fudr doc_992 1 0.430646
fugat doc_502 1 0.301452
fulfil doc_1025 2 0.493438
fulfil doc_876 1 0.339239
full doc_102 1 0.312303
full doc_205 1 0.267688
full doc_206 1 0.133844
full doc_307 1 0.624606
full doc_579 1 0.267688
full doc_620 1 0.312303
full doc_637 1 0.110225
full doc_660 1 0.374764
full doc_689 1 0.468455
full doc_723 1 0.468455
full doc_732 1 0.085174
full doc_753 1 0.468455
full doc_787 1 0.624606
full doc_932 1 0.312303
fuller doc_239 1 1.507260
fulli doc_143 2 0.447693
fulli doc_264 1 0.223846
fulli doc_349 1 0.746155
fulli doc_428 1 0.248718
fulli doc_600 1 0.186539
fulli doc_70 1 0.373077
fumar doc_854 1 0.678478
fumar doc_863 1 0.542782
fume doc_127 1 1.004840
func doc_490 1 0.452318
func doc_822 1 0.542782
function doc_1006 1 0.139291
function doc_1018 1 0.139291
function doc_1020 1 0.101303
function doc_1031 1 0.159190
function doc_1032 1 0.159190
function doc_107 2 0.185722
function doc_204 1 0.371444
function doc_215 1 0.278583
function doc_218 1 0.101303
function doc_226 1 0.557166
function doc_235 1 0.278583
function doc_239 2 1.114332
function doc_254 1 0.159190
function doc_269 1 0.278583
function doc_272 1 0.222866
function doc_280 1 0.139291
function doc_291 1 0.101303
function doc_313 3 0.303909
function doc_33 1 0.557166
function doc_347 1 0.101303
function doc_349 1 0.371444
function doc_35 3 0.238785
function doc_354 2 0.742888
function doc_358 9 1.114332
function doc_362 1 0.222866
function doc_363 1 0.371444
function doc_371 1 0.222866
function doc_372 1 0.371444
function doc_378 1 0.092861
function doc_388 1 0.185722
function doc_421 1 0.139291
function doc_424 1 0.185722
function doc_429 2 0.445733
function doc_450 1 0.278583
function doc_451 1 0.278583
function doc_453 1 0.278583
function doc_457 2 0.278583
function doc_470 1 0.557166
function doc_473 4 0.342871
function doc_478 1 0.185722
function doc_491 1 0.278583
function doc_492 1 0.278583
function doc_517 1 0.159190
function doc_545 1 0.278583
function doc_561 1 0.159190
function doc_57 2 0.742888
function doc_593 1 0.101303
function doc_600 1 0.092861
function doc_603 1 0.101303
function doc_604 2 0.557166
function doc_613 1 0.278583
function doc_617 1 0.557166
function doc_618 1 0.278583
function doc_620 2 0.371444
function doc_630 1 0.222866
function doc_631 1 0.222866
function doc_661 1 0.222866
function doc_669 1 0.222866
function doc_673 1 0.159190
function doc_678 2 0.318380
function doc_695 1 0.185722
function doc_696 3 0.668599
function doc_699 1 0.185722
function doc_706 1 0.222866
function doc_711 6 0.668599
function doc_715 1 0.092861
function doc_748 3 0.417874
function doc_765 1 0.278583
function doc_780 1 0.222866
function doc_815 2 0.742888
function doc_841 2 0.148578
function doc_849 2 0.371444
function doc_853 1 0.185722
function doc_864 1 0.159190
function doc_865 4 0.262196
function doc_877 1 0.278583
function doc_878 4 0.342871
function doc_879 1 0.371444
function doc_884 1 0.111433
function doc_891 1 0.111433
function doc_895 1 0.185722
function doc_897 1 0.371444
function doc_936 2 0.557166
function doc_940 1 0.371444
function doc_968 1 0.371444
function doc_971 1 0.222866
functor doc_619 1 0.602904
fundament doc_287 1 0.463445
fundament doc_473 3 0.534745
fundament doc_475 1 1.158614
fundament doc_600 1 0.193102
fundament doc_64 1 0.463445
fundulu doc_569 2 0.602904
furildioxim doc_128 1 0.502420
furnish doc_752 1 0.846080
furnish doc_817 1 0.507648
furnish doc_981 1 0.846080
furosemid doc_949 1 0.602904
fursemid doc_945 2 0.669893
furth doc_592 1 0.301452
furthermor doc_1006 1 0.279808
furthermor doc_214 1 0.373077
furthermor doc_584 1 0.373077
furthermor doc_596 1 0.223846
furthermor doc_736 1 0.373077
furthermor doc_925 1 0.447693
fuse doc_212 2 0.669893
fusion doc_215 1 0.515906
fusion doc_287 1 0.412725
fusion doc_310 1 0.121390
fusion doc_331 1 0.343938
fusion doc_358 1 0.229292
fusion doc_418 2 0.458583
fusion doc_480 1 0.158740
fusion doc_712 1 0.171969
fusion doc_965 1 0.412725
futil doc_789 1 0.753630
futur doc_204 1 0.704787
futur doc_314 1 0.528590
futur doc_490 1 0.352393
futur doc_600 1 0.176197
futur doc_618 1 0.528590
futur doc_893 1 0.352393
futur doc_895 1 0.352393
futur doc_935 1 1.057180
g doc_1031 3 0.747112
g doc_118 2 0.268194
g doc_14 1 0.348652
g doc_257 2 0.581087
g doc_266 1 0.217908
g doc_275 1 0.158478
g doc_343 1 0.290544
g doc_469 1 0.348652
g doc_512 1 0.217908
g doc_61 1 0.581087
g doc_629 1 0.174326
g doc_662 1 0.348652
g doc_746 1 0.348652
g doc_773 1 0.435816
g doc_8 1 0.290544
g doc_881 4 0.697305
g doc_883 2 0.435816
g doc_902 1 0.249037
g doc_905 1 0.158478
g-100 doc_180 1 0.482744
g-100 doc_38 1 0.301715
g-100 doc_985 1 0.344817
g-100 doc_987 1 0.134095
g-6 doc_753 3 2.260890
g-75 doc_503 1 0.502420
g. doc_378 1 0.168190
g. doc_401 1 0.201828
g. doc_507 1 0.504571
g. doc_518 1 0.336381
g. doc_557 1 0.403657
g. doc_700 1 0.183480
g. doc_745 1 0.504571
g. doc_764 6 2.018284
g. doc_879 1 0.672761
g. doc_938 2 0.403657
ga doc_187 1 0.289653
ga doc_302 1 0.386205
ga doc_332 1 0.231723
ga doc_333 2 0.579307
ga doc_90 1 0.289653
gahn doc_45 1 0.602904
gain doc_1019 1 0.387987
gain doc_102 1 0.323323
gain doc_421 1 0.242492
gain doc_473 1 0.149226
